C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_56_679.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_56_679.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_56_679.jpg,-0.35,1,0,30.16979
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_56_752.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_56_752.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_56_752.jpg,0,1,0,30.18594
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_56_823.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_56_823.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_56_823.jpg,0,1,0,30.18909
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_56_894.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_56_894.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_56_894.jpg,-0.15,1,0,30.1872
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_56_964.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_56_964.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_56_964.jpg,-0.35,1,0,30.16682
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_034.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_034.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_034.jpg,0,1,0,30.18674
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_102.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_102.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_102.jpg,-0.15,1,0,30.18769
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_175.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_175.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_175.jpg,0,1,0,30.18873
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_246.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_246.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_246.jpg,-0.1,1,0,30.18896
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_320.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_320.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_320.jpg,-0.25,1,0,30.17803
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_419.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_419.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_419.jpg,-0.5000001,1,0,30.14702
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_493.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_493.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_493.jpg,-0.7,1,0,30.12288
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_563.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_563.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_563.jpg,0,1,0,30.1783
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_630.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_630.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_630.jpg,-0.1,1,0,30.19139
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_707.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_707.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_707.jpg,-0.3,1,0,30.17934
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_774.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_774.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_774.jpg,-0.45,1,0,30.16007
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_841.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_841.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_841.jpg,-0.6000001,1,0,30.13917
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_57_913.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_57_913.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_57_913.jpg,0,1,0,30.17592
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_009.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_009.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_009.jpg,0,1,0,30.1889
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_081.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_081.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_081.jpg,0,1,0,30.19008
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_177.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_177.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_177.jpg,0,1,0,30.19077
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_273.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_273.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_273.jpg,0,1,0,30.19075
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_370.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_370.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_370.jpg,0,1,0,30.19075
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_464.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_464.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_464.jpg,0,1,0,30.19058
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_557.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_557.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_557.jpg,0,1,0,30.19066
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_651.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_651.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_651.jpg,0,1,0,30.19007
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_746.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_746.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_746.jpg,-0.25,1,0,30.1749
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_839.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_839.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_839.jpg,0,1,0,30.19095
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_58_934.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_58_934.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_58_934.jpg,0,1,0,30.1897
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_026.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_026.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_026.jpg,0,1,0,30.19027
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_115.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_115.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_115.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_210.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_210.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_210.jpg,0,1,0,30.19012
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_304.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_304.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_304.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_394.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_394.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_394.jpg,0,1,0,30.19036
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_487.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_487.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_487.jpg,0,1,0,30.19033
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_580.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_580.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_580.jpg,0.15,1,0,30.18426
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_673.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_673.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_673.jpg,0,1,0,30.19067
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_765.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_765.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_765.jpg,0,1,0,30.19008
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_858.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_858.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_858.jpg,0,1,0,30.19027
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_46_59_953.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_46_59_953.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_46_59_953.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_045.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_045.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_045.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_136.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_136.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_136.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_228.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_228.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_228.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_320.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_320.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_320.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_412.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_412.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_412.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_505.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_505.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_505.jpg,0,1,0,30.19032
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_598.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_598.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_598.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_690.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_690.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_690.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_785.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_785.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_785.jpg,0,1,0,30.19027
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_879.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_879.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_879.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_00_972.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_00_972.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_00_972.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_065.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_065.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_065.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_160.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_160.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_160.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_255.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_255.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_255.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_341.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_341.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_341.jpg,0,1,0,30.19032
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_438.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_438.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_438.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_530.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_530.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_530.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_627.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_627.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_627.jpg,0,1,0,30.19028
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_708.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_708.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_708.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_795.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_795.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_795.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_885.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_885.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_885.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_01_975.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_01_975.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_01_975.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_060.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_060.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_060.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_152.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_152.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_152.jpg,0,1,0,30.19033
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_241.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_241.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_241.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_330.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_330.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_330.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_419.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_419.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_419.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_504.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_504.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_504.jpg,0,1,0,30.19039
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_591.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_591.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_591.jpg,0,1,0,30.19031
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_679.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_679.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_679.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_766.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_766.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_766.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_857.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_857.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_857.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_02_942.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_02_942.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_02_942.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_030.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_030.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_030.jpg,0,1,0,30.1903
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_116.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_116.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_116.jpg,0,1,0,30.19018
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_202.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_202.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_202.jpg,0,1,0,30.19028
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_282.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_282.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_282.jpg,0,1,0,30.19014
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_370.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_370.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_370.jpg,0,1,0,30.19028
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_453.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_453.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_453.jpg,0,1,0,30.19029
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_533.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_533.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_533.jpg,0.05,1,0,30.18972
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_620.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_620.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_620.jpg,0.25,1,0,30.17475
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_702.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_702.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_702.jpg,0.45,1,0,30.15146
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_787.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_787.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_787.jpg,0,1,0,30.1806
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_867.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_867.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_867.jpg,0,1,0,30.18793
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_03_950.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_03_950.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_03_950.jpg,0,1,0,30.18987
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_032.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_032.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_032.jpg,0.05,1,0,30.19012
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_113.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_113.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_113.jpg,0.25,1,0,30.17672
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_191.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_191.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_191.jpg,0,1,0,30.18893
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_272.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_272.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_272.jpg,0,1,0,30.19011
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_353.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_353.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_353.jpg,0.05,1,0,30.19041
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_436.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_436.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_436.jpg,0.25,1,0,30.17608
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_514.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_514.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_514.jpg,0.45,1,0,30.15244
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_596.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_596.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_596.jpg,0.6500001,1,0,30.12837
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_675.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_675.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_675.jpg,0,1,0,30.18392
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_755.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_755.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_755.jpg,0,1,0,30.18916
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_834.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_834.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_834.jpg,0.05,1,0,30.19009
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_913.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_913.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_913.jpg,0.25,1,0,30.17797
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_04_991.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_04_991.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_04_991.jpg,0.45,1,0,30.15342
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_068.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_068.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_068.jpg,0.6500001,1,0,30.12837
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_144.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_144.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_144.jpg,0,1,0,30.18398
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_223.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_223.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_223.jpg,0.1,1,0,30.19227
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_299.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_299.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_299.jpg,0.25,1,0,30.18213
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_380.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_380.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_380.jpg,0.45,1,0,30.1555
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_461.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_461.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_461.jpg,0.6500001,1,0,30.12912
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_544.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_544.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_544.jpg,0,1,0,30.17533
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_627.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_627.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_627.jpg,0,1,0,30.18793
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_709.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_709.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_709.jpg,0.15,1,0,30.18966
C:\Users\hp\Desktop\IMG\center_2019_07_09_13_47_05_796.jpg,C:\Users\hp\Desktop\IMG\left_2019_07_09_13_47_05_796.jpg,C:\Users\hp\Desktop\IMG\right_2019_07_09_13_47_05_796.jpg,0.35,1,0,30.16939
